"","ENSEMBL","Length","SYMBOL","ENTREZID"
"33986","ENSG00000276474",597,"LOC100421603","100421603"
"33987","ENSG00000276476",3327,"LINC00540","100506622"
"33988","ENSG00000276478",745,"LOC100420576","100420576"
"33989","ENSG00000276479",95,"MIR548AZ","102466162"
"33990","ENSG00000276489",67,"MIR6829","102465977"
"33991","ENSG00000276522",261,"RN7SL462P","106479391"
"33992","ENSG00000276531",568,"SNX19P4","100419047"
"33993","ENSG00000276544",329,"RN7SL453P","106481046"
"33994","ENSG00000276545",2297,"PCDHGB9P","84055"
"33995","ENSG00000276547",4887,"PCDHGB5","56101"
"33996","ENSG00000276550",7370,"HERC2P2","400322"
"33997","ENSG00000276557",428,"TRBV18","28569"
"33998","ENSG00000276562",284,"RN7SL565P","106481076"
"33999","ENSG00000276566",376,"IGKV1D-13","28902"
"34000","ENSG00000276575",78,"MIR6895","102465539"
"34001","ENSG00000276577",110,"RNU6-467P","106479772"
"34002","ENSG00000276580",97,"MIR8055","102465861"
"34003","ENSG00000276581",4226,"SPATA31A5","727905"
"34004","ENSG00000276584",70,"MIR6737","102465441"
"34005","ENSG00000276588",299,"RN7SL322P","106479340"
"34006","ENSG00000276592",786,"PHB1P6","106478940"
"34007","ENSG00000276597",392,"TRBV11-3","28580"
"34008","ENSG00000276598",69,"MIR6893","102466271"
"34009","ENSG00000276599",114,"RNA5SP411","100887740"
"34010","ENSG00000276600",3686,"RAB7B","338382"
"34011","ENSG00000276605",951,"LOC100419615","100419615"
"34012","ENSG00000276610",67,"SNORD64","347686"
"34013","ENSG00000276622",62,"MIR6499","102465246"
"34014","ENSG00000276623",547,"LOC100420386","100420386"
"34015","ENSG00000276639",73,"MIR7154","102465691"
"34016","ENSG00000276641",73,"MIR6769A","102466731"
"34017","ENSG00000276644",5401,"DACH1","1602"
"34018","ENSG00000276647",272,"KRTAP12-6P","112268487"
"34019","ENSG00000276653",298,"RN7SL856P","106479533"
"34020","ENSG00000276656",106,"MIR6083","102464832"
"34021","ENSG00000276662",716,"DDX20P1","100421369"
"34022","ENSG00000276699",58,"TRAJ36","28719"
"34023","ENSG00000276703",78,"RPS29P32","109729158"
"34024","ENSG00000276710",7178,"CSPG4P10","390627"
"34025","ENSG00000276712",72,"MIR7111","102465668"
"34026","ENSG00000276715",2998,"YWHAEP7","284100"
"34027","ENSG00000276717",1172,"PRSS47P","138652"
"34028","ENSG00000276733",71,"MIR7158","102465693"
"34029","ENSG00000276747",2396,"PADI6","353238"
"34030","ENSG00000276753",74,"MIR6821","102465493"
"34031","ENSG00000276756",1476,"KMT2CP1","101927429"
"34032","ENSG00000276757",299,"RN7SL192P","106480974"
"34033","ENSG00000276759",2320,"LOC100506422","100506422"
"34034","ENSG00000276765",72,"MIR8073","102465872"
"34035","ENSG00000276769",71,"MIR6752","102465450"
"34036","ENSG00000276770",79,"MIR6780B","102466746"
"34037","ENSG00000276775",417,"IGHV4-4","28401"
"34038","ENSG00000276778",3748,"LINC02227","101927697"
"34039","ENSG00000276788",75,"SNORD26","9302"
"34040","ENSG00000276789",778,"MRGPRX8P","100420123"
"34041","ENSG00000276810",524,"RPL18AP12","100271604"
"34042","ENSG00000276819",421,"TRBV15","28572"
"34043","ENSG00000276824",66,"MIR7159","102466816"
"34044","ENSG00000276829",452,"TRIM60P4Y","100420367"
"34045","ENSG00000276830",67,"MIR6730","102466722"
"34046","ENSG00000276835",109,"MIR6127","102466615"
"34047","ENSG00000276844",71,"SNORD115-46","100873857"
"34048","ENSG00000276857",79,"MIR6715A","102466189"
"34049","ENSG00000276866",60,"MIR7151","102466814"
"34050","ENSG00000276869",65,"MIR6729","102466982"
"34051","ENSG00000276871",151,"LOC110467520","110467520"
"34052","ENSG00000276878",107,"MIR6074","102464827"
"34053","ENSG00000276888",2566,"LOC101929572","101929572"
"34054","ENSG00000276891",290,"RN7SL238P","106480987"
"34055","ENSG00000276903",482,"H2AC16","8332"
"34056","ENSG00000276904",1267,"DUX4L14","728022"
"34057","ENSG00000276908",65,"MIR7106","102466222"
"34058","ENSG00000276915",430,"FGFR3P3","100462816"
"34059","ENSG00000276917",89,"MIR8080","102465877"
"34060","ENSG00000276926",72,"MIR6797","102465478"
"34061","ENSG00000276941",94,"MIR4509-1","100616223"
"34062","ENSG00000276950",2028,"GSTT4","25774"
"34063","ENSG00000276953",406,"TRBV12-4","28576"
"34064","ENSG00000276956",295,"RN7SL769P","106479502"
"34065","ENSG00000276961",101,"MIR7848","102466865"
"34066","ENSG00000276964",1269,"DUX4L23","102723472"
"34067","ENSG00000276966",412,"H4C5","8367"
"34068","ENSG00000277000",516,"DUSP12P1","100420473"
"34069","ENSG00000277004",123,"RNA5SP412","100873663"
"34070","ENSG00000277008",1221,"TEX28P2","653363"
"34071","ENSG00000277009",1216,"TEX28P3","102030688"
"34072","ENSG00000277014",84,"MIR3179-4","103504729"
"34073","ENSG00000277029",107,"RNU6-1192P","106480088"
"34074","ENSG00000277030",65,"MIR8071-2","102466889"
"34075","ENSG00000277031",291,"RN7SL796P","107080653"
"34076","ENSG00000277043",1331,"EEF1A1P42","442215"
"34077","ENSG00000277049",118,"RNA5SP530","112436692"
"34078","ENSG00000277052",65,"MIR6763","102465975"
"34079","ENSG00000277053",7453,"GTF2IP1","2970"
"34080","ENSG00000277057",64,"MIR6779","102465467"
"34081","ENSG00000277058",1897,"HNRNPCL3","649330"
"34082","ENSG00000277062",299,"RN7SL88P","106480945"
"34083","ENSG00000277063",89,"MIR8084","102467005"
"34084","ENSG00000277067",3058,"LOC102724843","102724843"
"34085","ENSG00000277073",109,"MIR6131","102465138"
"34086","ENSG00000277075",517,"H2AC8","3012"
"34087","ENSG00000277083",983,"PRSS3P3","136540"
"34088","ENSG00000277084",192,"RNU2-4P","26853"
"34089","ENSG00000277117",3237,"LOC102723996","102723996"
"34090","ENSG00000277120",64,"MIR6089","102464837"
"34091","ENSG00000277138",85,"MIR6509","102465254"
"34092","ENSG00000277147",11489,"LINC00869","57234"
"34093","ENSG00000277147",11489,"LINC02591","388692"
"34094","ENSG00000277149",3262,"TYW1B","441250"
"34095","ENSG00000277150",1707,"F8A3","474384"
"34096","ENSG00000277157",403,"H4C4","8360"
"34097","ENSG00000277161",2832,"PIGW","284098"
"34098","ENSG00000277172",975,"GAPDHP41","100131935"
"34099","ENSG00000277184",133,"SNORA9","677798"
"34100","ENSG00000277194",126,"SNORD22","9304"
"34101","ENSG00000277200",4643,"CCDC92B","101928991"
"34102","ENSG00000277202",81,"MIR8063","102466875"
"34103","ENSG00000277209",333,"RPPH1","85495"
"34104","ENSG00000277211",2744,"SALL4P3","100131046"
"34105","ENSG00000277213",481,"SDR42E1P2","100422346"
"34106","ENSG00000277215",7463,"SPANXA2-OT1","619455"
"34107","ENSG00000277224",473,"H2BC7","8343"
"34108","ENSG00000277232",1518,"GTSE1-DT","150384"
"34109","ENSG00000277234",144,"RNU1-5P","107105261"
"34110","ENSG00000277241",727,"FGFR3P4","100420833"
"34111","ENSG00000277243",75,"MIR3118-3","100422844"
"34112","ENSG00000277249",67,"MIR6784","102465470"
"34113","ENSG00000277253",2813,"CICP28","100287136"
"34114","ENSG00000277255",65,"MIR7854","102465840"
"34115","ENSG00000277258",3510,"PCGF2","7703"
"34116","ENSG00000277264",61,"MIR6833","102465500"
"34117","ENSG00000277265",298,"RN7SL556P","106481073"
"34118","ENSG00000277268",3615,"LHX1-DT","102723471"
"34119","ENSG00000277274",1269,"DUX4L22","102723495"
"34120","ENSG00000277277",961,"LOC102723451","102723451"
"34121","ENSG00000277282",353,"IGHV1OR21-1","390530"
"34122","ENSG00000277288",1714,"LINC02881","100130539"
"34123","ENSG00000277295",223,"RN7SL489P","106481056"
"34124","ENSG00000277301",1771,"LOC101929698","101929698"
"34125","ENSG00000277322",4013,"GOLGA6L6","727832"
"34126","ENSG00000277332",1555,"LOC101928087","101928087"
"34127","ENSG00000277341",107,"RNU6-489P","106481334"
"34128","ENSG00000277344",144,"RNU1-6P","106480152"
"34129","ENSG00000277363",11665,"SRCIN1","80725"
"34130","ENSG00000277370",71,"SNORD49A","26800"
"34131","ENSG00000277379",92,"MIR6724-3","103504739"
"34132","ENSG00000277387",89,"MIR8058","102465863"
"34133","ENSG00000277388",75,"MIR8053","102467004"
"34134","ENSG00000277391",76,"MIR6881","102465530"
"34135","ENSG00000277399",9247,"GPR179","440435"
"34136","ENSG00000277402",93,"MIR6891","102465537"
"34137","ENSG00000277410",333,"H2BP5","115482690"
"34138","ENSG00000277418",102,"RNA5SP531","111644137"
"34139","ENSG00000277422",1603,"REXO1L2P","100288527"
"34140","ENSG00000277443",4296,"MARCKS","4082"
"34141","ENSG00000277448",2753,"LINC02338","101926897"
"34142","ENSG00000277449",2648,"CEBPB-AS1","101927559"
"34143","ENSG00000277452",299,"RN7SL473P","106479396"
"34144","ENSG00000277462",4197,"ZNF670","93474"
"34145","ENSG00000277464",291,"RN7SL286P","106479327"
"34146","ENSG00000277467",237,"RN7SL628P","106479451"
"34147","ENSG00000277474",57,"MIR6894","102466759"
"34148","ENSG00000277478",84,"MIR6165","102465141"
"34149","ENSG00000277481",5623,"PKD1L3","342372"
"34150","ENSG00000277483",299,"RN7SL321P","106480501"
"34151","ENSG00000277494",2257,"GPIHBP1","338328"
"34152","ENSG00000277499",1594,"LOC100533729","100533729"
"34153","ENSG00000277506",299,"RN7SL802P","106479513"
"34154","ENSG00000277508",364,"BSNDP3","106481725"
"34155","ENSG00000277512",73,"SNORD65","692106"
"34156","ENSG00000277514",682,"OR52Q1P","81246"
"34157","ENSG00000277515",237,"RN7SL495P","106479404"
"34158","ENSG00000277521",84,"MIR8078","102466878"
"34159","ENSG00000277526",2214,"LINC03021","101927815"
"34160","ENSG00000277531",4240,"PNMA8C","110806277"
"34161","ENSG00000277533",75,"MIR8077","102465875"
"34162","ENSG00000277535",1772,"LOC727838","727838"
"34163","ENSG00000277556",957,"OR13C5","138799"
"34164","ENSG00000277561",4116,"GOLGA8IP","283796"
"34165","ENSG00000277562",676,"VN1R99P","100312842"
"34166","ENSG00000277569",109,"MIR6134","102465140"
"34167","ENSG00000277582",247,"RN7SL428P","106479379"
"34168","ENSG00000277586",3940,"NEFL","4747"
"34169","ENSG00000277588",64,"MIR6806","102465484"
"34170","ENSG00000277590",99,"MIR7845","102465835"
"34171","ENSG00000277591",299,"RN7SL575P","106479432"
"34172","ENSG00000277608",685,"LOC100419692","100419692"
"34173","ENSG00000277610",164,"RNVU1-4","101954264"
"34174","ENSG00000277610",164,"RNVU1-20","101954268"
"34175","ENSG00000277631",4221,"PGM5P3-AS1","101929127"
"34176","ENSG00000277632",1494,"CCL3","6348"
"34177","ENSG00000277636",75,"MIR8061","102466251"
"34178","ENSG00000277637",237,"RN7SL469P","106480512"
"34179","ENSG00000277639",3268,"LOC105371267","105371267"
"34180","ENSG00000277646",1120,"PDK1P1","100421194"
"34181","ENSG00000277654",4344,"LOC440311","440311"
"34182","ENSG00000277678",146,"RNU1-153P","115409985"
"34183","ENSG00000277681",75,"MIR6739","102466724"
"34184","ENSG00000277698",60,"MIR6770-2","102465908"
"34185","ENSG00000277704",557,"LOC100420879","100420879"
"34186","ENSG00000277710",693,"NBEAP5","100418903"
"34187","ENSG00000277711",756,"GLRX3P1","100418908"
"34188","ENSG00000277713",67,"MIR6856","102465515"
"34189","ENSG00000277720",196,"H3C5P","115482688"
"34190","ENSG00000277734",978,"TRAC","28755"
"34191","ENSG00000277739",153,"RNA5-8SP10","109910384"
"34192","ENSG00000277743",710,"LOC100419891","100419891"
"34193","ENSG00000277745",591,"H2AB3","83740"
"34194","ENSG00000277758",11673,"SYT15B","102724488"
"34195","ENSG00000277759",87,"MIR6719","102465974"
"34196","ENSG00000277762",282,"RN7SL261P","106479316"
"34197","ENSG00000277769",1240,"RBM22P4","100271870"
"34198","ENSG00000277774",284,"RN7SL763P","106481130"
"34199","ENSG00000277775",494,"H3C7","8968"
"34200","ENSG00000277778",2476,"PGM5P2","595135"
"34201","ENSG00000277784",113,"MIR6786","102465471"
"34202","ENSG00000277785",92,"SNORD116-21","100033432"
"34203","ENSG00000277791",1168,"PSMB3","5691"
"34204","ENSG00000277817",64,"MIR6738","102465442"
"34205","ENSG00000277841",82,"MIR5701-2","100847005"
"34206","ENSG00000277842",58,"MIR6811","102465486"
"34207","ENSG00000277846",70,"SNORD30","9299"
"34208","ENSG00000277858",591,"H2AB2","474381"
"34209","ENSG00000277864",127,"SCARNA15","677778"
"34210","ENSG00000277865",4401,"GOLGA6L22","440243"
"34211","ENSG00000277866",757,"LOC100419553","100419553"
"34212","ENSG00000277870",3580,"FAM230A","653203"
"34213","ENSG00000277872",66,"MIR6817","102466198"
"34214","ENSG00000277880",344,"TRBV17","28570"
"34215","ENSG00000277887",133,"SNORA50C","677842"
"34216","ENSG00000277888",60,"MIR6846","102465509"
"34217","ENSG00000277889",95,"MIR8081","102465995"
"34218","ENSG00000277892",63,"MIR6746","102465446"
"34219","ENSG00000277893",4519,"SRD5A2","6716"
"34220","ENSG00000277899",709,"MLECP1","106480317"
"34221","ENSG00000277904",79,"MIR7850","102465838"
"34222","ENSG00000277912",82,"MIR8089","102465882"
"34223","ENSG00000277919",77,"MIR8067","102465869"
"34224","ENSG00000277925",438,"TERC","7012"
"34225","ENSG00000277932",2244,"OR52E5","390082"
"34226","ENSG00000277942",80,"MIR8075","102465874"
"34227","ENSG00000277946",298,"RN7SL478P","106481053"
"34228","ENSG00000277952",216,"SNRPCP7","100310852"
"34229","ENSG00000277972",3118,"CISD3","284106"
"34230","ENSG00000277975",398,"CSTP2","1481"
"34231","ENSG00000277984",703,"LOC100420803","100420803"
"34232","ENSG00000277985",137,"SNORA67","26781"
"34233","ENSG00000277998",314,"EIF3EP3","100462836"
"34234","ENSG00000278023",1975,"RDM1","201299"
"34235","ENSG00000278030",347,"TRBV7-9","28589"
"34236","ENSG00000278034",72,"MIR6731","102465437"
"34237","ENSG00000278038",113,"MIR6076","102464828"
"34238","ENSG00000278053",9528,"DDX52","11056"
"34239","ENSG00000278057",1901,"TEX28","1527"
"34240","ENSG00000278069",71,"MIR6072","102465944"
"34241","ENSG00000278073",61,"MIR6726","102465434"
"34242","ENSG00000278085",1012,"CT45A8","102723737"
"34243","ENSG00000278089",82,"SNORD115-7","100033444"
"34244","ENSG00000278098",76,"MIR7973-1","102466250"
"34245","ENSG00000278099",165,"RNVU1-2A","6063"
"34246","ENSG00000278103",76,"MIR8060","102465864"
"34247","ENSG00000278108",69,"MIR6757","102466193"
"34248","ENSG00000278110",758,"SUSD2P2","729450"
"34249","ENSG00000278123",91,"SNORD116-28","100033820"
"34250","ENSG00000278124",297,"RN7SL186P","106480972"
"34251","ENSG00000278129",9110,"ZNF8","7554"
"34252","ENSG00000278131",1779,"LOC388996","388996"
"34253","ENSG00000278139",1553,"P3R3URF-PIK3R3","110117499"
"34254","ENSG00000278156",3457,"TSC22D1-AS1","641467"
"34255","ENSG00000278159",85,"MIR8062","102465865"
"34256","ENSG00000278175",8088,"GLIDR","389741"
"34257","ENSG00000278189",153,"RNA5-8SN1","106632260"
"34258","ENSG00000278195",4677,"SSTR3","6753"
"34259","ENSG00000278196",517,"IGLV2-8","28817"
"34260","ENSG00000278197",749,"TRIM60P7Y","100420370"
"34261","ENSG00000278204",93,"MIR6857","102465516"
"34262","ENSG00000278214",2005,"LINC02139","400548"
"34263","ENSG00000278221",67,"MIR6511A2","102466812"
"34264","ENSG00000278222",290,"RN7SL536P","106481068"
"34265","ENSG00000278223",64,"MIR6783","102466734"
"34266","ENSG00000278224",2778,"PRICKLE4","29964"
"34267","ENSG00000278233",153,"RNA5-8SN2","109864281"
"34268","ENSG00000278242",259,"RN7SL725P","106481120"
"34269","ENSG00000278249",420,"SCARNA2","677766"
"34270","ENSG00000278259",13072,"MYO19","80179"
"34271","ENSG00000278261",72,"SNORD1A","677848"
"34272","ENSG00000278264",65,"MIR6803","102466739"
"34273","ENSG00000278265",60,"MIR6770-1","102465461"
"34274","ENSG00000278267",68,"MIR6859-1","102466751"
"34275","ENSG00000278274",130,"SNORA61","677838"
"34276","ENSG00000278278",66,"MIR6816","102465490"
"34277","ENSG00000278281",56,"MIR7856","102465842"
"34278","ENSG00000278289",1068,"CT45A6","541465"
"34279","ENSG00000278299",2105,"TBC1D3C","414060"
"34280","ENSG00000278301",1669,"GRAMD4P3","100631248"
"34281","ENSG00000278311",9705,"GGNBP2","79893"
"34282","ENSG00000278313",426,"LOC100420930","100420930"
"34283","ENSG00000278317",294,"H3P46","115482724"
"34284","ENSG00000278318",5500,"ZNF229","7772"
"34285","ENSG00000278328",65,"MIR6802","102465481"
"34286","ENSG00000278331",107,"RNU6-156P","106479635"
"34287","ENSG00000278338",2150,"VWA8-AS1","100507240"
"34288","ENSG00000278340",70,"MIR6862-2","102465907"
"34289","ENSG00000278346",880,"LOC100421674","100421674"
"34290","ENSG00000278349",66,"MIR6754","102466728"
"34291","ENSG00000278359",56,"MIR7155","102466815"
"34292","ENSG00000278390",3586,"LOC101929140","101929140"
"34293","ENSG00000278399",926,"LOC390332","390332"
"34294","ENSG00000278412",69,"MIR6854","102465514"
"34295","ENSG00000278418",77,"MIR6512","102465255"
"34296","ENSG00000278420",61,"MIR6819","102465491"
"34297","ENSG00000278422",247,"RN7SL331P","106479344"
"34298","ENSG00000278433",103,"MIR6070","102464825"
"34299","ENSG00000278438",106,"MIR7849","102465837"
"34300","ENSG00000278447",64,"MIR6781","102465468"
"34301","ENSG00000278449",115,"MIR6892","102465538"
"34302","ENSG00000278455",1838,"CICP21","100420263"
"34303","ENSG00000278463",527,"H2AC4","8335"
"34304","ENSG00000278465",62,"MIR6769B","102466202"
"34305","ENSG00000278473",348,"IGHV3-41","28428"
"34306","ENSG00000278483",78,"MIR8087","102465881"
"34307","ENSG00000278486",643,"YRDCP1","100420501"
"34308","ENSG00000278496",745,"RBBP8P2","100420607"
"34309","ENSG00000278497",290,"RN7SL759P","106479498"
"34310","ENSG00000278502",109,"MIR6082","102466953"
"34311","ENSG00000278505",1920,"C17orf78","284099"
"34312","ENSG00000278517",65,"MIR6865","102465522"
"34313","ENSG00000278520",160,"MIR7851","102467003"
"34314","ENSG00000278522",6308,"POTEB3","102724631"
"34315","ENSG00000278524",70,"MIR6810","102466197"
"34316","ENSG00000278525",299,"RN7SL607P","106481088"
"34317","ENSG00000278529",88,"MIR8070","102465870"
"34318","ENSG00000278530",7046,"CHMP1B2P","101060146"
"34319","ENSG00000278535",5379,"DHRS11","79154"
"34320","ENSG00000278540",13022,"ACACA","31"
"34321","ENSG00000278549",59,"MIR6736","102466191"
"34322","ENSG00000278551",107,"RNU6-368P","106479729"
"34323","ENSG00000278552",400,"LOC100421667","100421667"
"34324","ENSG00000278558",2067,"TMEM191B","728229"
"34325","ENSG00000278570",3244,"NR2E3","10002"
"34326","ENSG00000278571",84,"MIR7161","102465694"
"34327","ENSG00000278581",66,"MIR6080","102464831"
"34328","ENSG00000278585",176,"SNX3P1Y","100873885"
"34329","ENSG00000278588",482,"H2BC10","8346"
"34330","ENSG00000278590",299,"RN7SL113P","106480951"
"34331","ENSG00000278596",82,"MIR6077","102466225"
"34332","ENSG00000278598",69,"MIR6775","102465464"
"34333","ENSG00000278599",2082,"TBC1D3E","102723859"
"34334","ENSG00000278602",791,"TRIM60P6Y","100420369"
"34335","ENSG00000278604",223,"RN7SL429P","106479380"
"34336","ENSG00000278611",1054,"ZNF426-DT","101928238"
"34337","ENSG00000278615",879,"C11orf98","102288414"
"34338","ENSG00000278617",81,"MIR8074","102465873"
"34339","ENSG00000278618",86,"MIR8069","103504736"
"34340","ENSG00000278619",1839,"MRM1","79922"
"34341","ENSG00000278631",1306,"SOWAHCP5","100419815"
"34342","ENSG00000278637",402,"H4C1","8359"
"34343","ENSG00000278641",1267,"DUX4L15","440017"
"34344","ENSG00000278654",524,"IQSEC3P2","100130073"
"34345","ENSG00000278658",98,"MIR6826","102465496"
"34346","ENSG00000278661",65,"TRAJ37","28718"
"34347","ENSG00000278662",4720,"GOLGA6L4","643707"
"34348","ENSG00000278662",4720,"GOLGA6L10","647042"
"34349","ENSG00000278664",1267,"DUX4L10","440013"
"34350","ENSG00000278672",81,"MIR8059","102466918"
"34351","ENSG00000278677",487,"H2AC17","8336"
"34352","ENSG00000278685",2826,"IQCA1L","392843"
"34353","ENSG00000278696",237,"RN7SL82P","106480944"
"34354","ENSG00000278705",388,"H4C2","8366"
"34355","ENSG00000278709",2625,"NKILA","105416157"
"34356","ENSG00000278715",92,"SNORD116-20","100033431"
"34357","ENSG00000278719",983,"MCM8-AS1","101929225"
"34358","ENSG00000278720",697,"LOC100132599","100132599"
"34359","ENSG00000278739",68,"MIR6859-4","103504738"
"34360","ENSG00000278746",299,"RN7SL660P","106479463"
"34361","ENSG00000278756",78,"MIR6722","102465431"
"34362","ENSG00000278761",1267,"DUX4L11","399839"
"34363","ENSG00000278771",299,"RN7SL3","378707"
"34364","ENSG00000278783",78,"MIR6071","102466516"
"34365","ENSG00000278790",1267,"DUX4L12","440014"
"34366","ENSG00000278799",61,"MIR6823","102465494"
"34367","ENSG00000278803",8071,"PWWP4","728317"
"34368","ENSG00000278811",5564,"LINC00624","100289211"
"34369","ENSG00000278815",101,"VTRNA2-1","100126299"
"34370","ENSG00000278824",836,"LOC100422013","100422013"
"34371","ENSG00000278825",261,"RN7SL640P","106479456"
"34372","ENSG00000278828",1250,"H3C10","8357"
"34373","ENSG00000278845",1704,"MRPL45","84311"
"34374","ENSG00000278848",1968,"TP53TG3F","102724127"
"34375","ENSG00000278851",66,"MIR6879","102466756"
"34376","ENSG00000278854",671,"TRIM60P1Y","100420362"
"34377","ENSG00000278857",371,"IGKV1D-12","28903"
"34378","ENSG00000278870",966,"OR51G1","79324"
"34379","ENSG00000278873",2050,"PRO1804","100133319"
"34380","ENSG00000278889",1047,"OR2S2","56656"
"34381","ENSG00000278899",1268,"LOC645967","645967"
"34382","ENSG00000278910",1068,"BANCR","100885775"
"34383","ENSG00000278916",2482,"CEP83-DT","144486"
"34384","ENSG00000278921",1396,"EPB41L4A-DT","54508"
"34385","ENSG00000278961",1050,"LOC107983987","107983987"
"34386","ENSG00000278970",2221,"HEIH","100859930"
"34387","ENSG00000279000",6104,"OR10A6","390093"
"34388","ENSG00000279012",939,"OR51B2","79345"
"34389","ENSG00000279020",2534,"C18orf15","147276"
"34390","ENSG00000279050",2414,"PWAR1","145624"
"34391","ENSG00000279051",954,"OR6Q1","219952"
"34392","ENSG00000279078",2481,"SND1-IT1","27099"
"34393","ENSG00000279081",897,"EIF3FP2","83880"
"34394","ENSG00000279094",1125,"LINC01670","105379487"
"34395","ENSG00000279111",981,"OR10X1","128367"
"34396","ENSG00000279116",936,"OR8D2","283160"
"34397","ENSG00000279141",3406,"LINC01451","401561"
"34398","ENSG00000279169",2442,"PRAMEF13","400736"
"34399","ENSG00000279170",16113,"TSTD3","100130890"
"34400","ENSG00000279192",3180,"PWAR5","8123"
"34401","ENSG00000279245",713,"FAM223A","100132967"
"34402","ENSG00000279261",2438,"LINC02961","100130249"
"34403","ENSG00000279263",939,"OR2L8","391190"
"34404","ENSG00000279270",948,"OR52R1","119695"
"34405","ENSG00000279301",3770,"OR2T11","127077"
"34406","ENSG00000279307",510,"NDUFAF2P1","727919"
"34407","ENSG00000279331",653,"RBM12B-AS1","55472"
"34408","ENSG00000279395",1110,"OR5L1","219437"
"34409","ENSG00000279408",1125,"OR4N4C","105369274"
"34410","ENSG00000279418",613,"LINC00244","64433"
"34411","ENSG00000279486",6993,"OR2AG1","144125"
"34412","ENSG00000279491",1762,"LOC399900","399900"
"34413","ENSG00000279514",933,"OR4C16","219428"
"34414","ENSG00000279516",2532,"FAM230C","26080"
"34415","ENSG00000279561",4082,"LOC100132249","100132249"
"34416","ENSG00000279561",4082,"LOC105376060","105376060"
"34417","ENSG00000279626",678,"DUX4L28","106481728"
"34418","ENSG00000279636",1126,"LINC00216","55451"
"34419","ENSG00000279639",983,"LOC107987217","107987217"
"34420","ENSG00000279685",3016,"MAPT-IT1","100130148"
"34421","ENSG00000279688",1041,"LOC112267859","112267859"
"34422","ENSG00000279727",1344,"LINC02033","105377031"
"34423","ENSG00000279761",945,"OR5D13","390142"
"34424","ENSG00000279770",2579,"LINC00552","100130386"
"34425","ENSG00000279782",760,"PPIAL4F","728945"
"34426","ENSG00000279797",752,"LINC02339","101926951"
"34427","ENSG00000279800",2609,"BCLAF1P2","731605"
"34428","ENSG00000279804",2125,"PRAMEF18","391003"
"34429","ENSG00000279847",649,"LINC02906","389676"
"34430","ENSG00000279873",1646,"LINC01126","100129726"
"34431","ENSG00000279891",2270,"FLJ42393","401105"
"34432","ENSG00000279897",1066,"BIRC6-AS2","103752586"
"34433","ENSG00000279920",620,"LINC01651","105372944"
"34434","ENSG00000279943",2459,"FLJ38576","651430"
"34435","ENSG00000279961",975,"OR8U3","219479"
"34436","ENSG00000279968",2993,"CCDC28A-AS1","100507462"
"34437","ENSG00000279980",1851,"GABARAPL3","23766"
"34438","ENSG00000280012",466,"RPL23AP61","728484"
"34439","ENSG00000280018",1788,"LOC105379499","105379499"
"34440","ENSG00000280021",960,"OR51F1","256892"
"34441","ENSG00000280039",4301,"RN7SKP23","106479105"
"34442","ENSG00000280055",2165,"LINC02912","641384"
"34443","ENSG00000280071",1584,"LOC102724023","102724023"
"34444","ENSG00000280080",1951,"TBC1D22A-AS1","642757"
"34445","ENSG00000280081",4169,"LINC01667","441058"
"34446","ENSG00000280090",930,"OR8B4","283162"
"34447","ENSG00000280094",995,"OR1B1","347169"
"34448","ENSG00000280109",10570,"PLAC4","191585"
"34449","ENSG00000280119",4805,"LOC285097","285097"
"34450","ENSG00000280136",1373,"LOC101929823","101929823"
"34451","ENSG00000280145",7492,"LOC102724701","102724701"
"34452","ENSG00000280165",5105,"PCDH20","64881"
"34453","ENSG00000280179",3241,"CH507-42P11.6","102724398"
"34454","ENSG00000280191",713,"LOC102724354","102724354"
"34455","ENSG00000280197",537,"ZBTB7C-AS2","84322"
"34456","ENSG00000280204",1474,"OR1S1","219959"
"34457","ENSG00000280213",3602,"UCKL1-AS1","100113386"
"34458","ENSG00000280236",1639,"OR12D2","26529"
"34459","ENSG00000280263",1338,"ACTR3BP2","440888"
"34460","ENSG00000280267",2541,"PRAMEF26","645359"
"34461","ENSG00000280278",1980,"FLJ30679","146512"
"34462","ENSG00000280314",2438,"OR8K3","219473"
"34463","ENSG00000280337",1269,"DUX4L25","102723423"
"34464","ENSG00000280350",1253,"LINC01726","101929608"
"34465","ENSG00000280351",1798,"LOC100129503","100129503"
"34466","ENSG00000280409",1884,"LINC01101","84931"
"34467","ENSG00000280411",411,"IGHV1-69D","102723169"
"34468","ENSG00000280424",4162,"LOC730668","730668"
"34469","ENSG00000280457",1275,"DUX4L2","728410"
"34470","ENSG00000280496",136,"SNORA17B","677824"
"34471","ENSG00000280498",135,"SNORA16A","692073"
"34472","ENSG00000280515",2066,"SALRNA2","104548973"
"34473","ENSG00000280543",2031,"ASAP1-IT2","100507117"
"34474","ENSG00000280560",1520,"LINC01374","105378425"
"34475","ENSG00000280587",3812,"LINC01348","731656"
"34476","ENSG00000280594",3371,"BTG3-AS1","110806272"
"34477","ENSG00000280620",255,"SCAANT1","100861563"
"34478","ENSG00000280634",1977,"THRIL","102659353"
"34479","ENSG00000280639",3206,"LINC02204","101929151"
"34480","ENSG00000280646",102,"RNA5SP196","100873458"
"34481","ENSG00000280650",9848,"KCNIP4-IT1","359822"
"34482","ENSG00000280670",2757,"CCDC163","126661"
"34483","ENSG00000280693",2217,"SH3PXD2A-AS1","100505839"
"34484","ENSG00000280704",216,"SNORD3E","109617015"
