ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
A_24_P163590	0.6689465	4.72E-01	0.7199195	-5.8193866	0.2668732	BMT2	base methyltransferase of 25S rRNA 2 homolog
A_23_P2935	0.6689977	4.72E-01	0.7198341	-5.8194449	0.172947	FAM177A1	family with sequence similarity 177 member A1
A_32_P191200	0.6690027	4.72E-01	-0.7198019	-5.8194669	-0.1980206	GPR1-AS	GPR1 antisense RNA
A_24_P229151	0.6690104	4.72E-01	0.7197666	-5.8194911	0.2311053		
A_23_P206733	0.6690481	4.72E-01	-0.7196967	-5.8195388	-0.2231535	CES1	carboxylesterase 1
A_24_P459963	0.6690816	4.73E-01	-0.7196063	-5.8196005	-0.1878193	POM121L10P	"POM121 transmembrane nucleoporin like 10, pseudogene"
A_24_P213884	0.6690816	4.73E-01	-0.7196054	-5.8196012	-0.2377577	TNXB	tenascin XB
A_32_P105825	0.6691774	4.73E-01	0.7194538	-5.8197047	0.316828	MPPED2	metallophosphoesterase domain containing 2
A_32_P186348	0.6691774	4.73E-01	0.7194206	-5.8197273	0.11479		
A_24_P181731	0.6691774	4.73E-01	-0.7193624	-5.8197671	-0.2364194	LTBP4	latent transforming growth factor beta binding protein 4
A_32_P227910	0.6691774	4.73E-01	-0.7193385	-5.8197834	-0.1219807		
A_23_P131394	0.6691774	4.73E-01	-0.7193294	-5.8197896	-0.1125348	SLC16A14	solute carrier family 16 member 14
A_24_P282210	0.6691774	4.73E-01	0.7193231	-5.8197939	0.1235289	CAPN15	calpain 15
A_23_P142294	0.6691774	4.73E-01	0.7193098	-5.819803	0.1938284	ETHE1	"ETHE1, persulfide dioxygenase"
A_24_P349145	0.669288	4.73E-01	-0.7191547	-5.8199089	-0.3761393	CCDC173	coiled-coil domain containing 173
A_23_P41267	0.669288	4.73E-01	0.7191298	-5.8199259	0.1253162	LOC401127	WD repeat domain 5 pseudogene
A_23_P160668	0.6693906	4.73E-01	0.7189854	-5.8200244	0.1266741	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
A_23_P256244	0.6694156	4.73E-01	-0.7189303	-5.820062	-0.1325754		
A_23_P105453	0.6695107	4.73E-01	0.7187673	-5.8201732	0.1969841	KRT73	keratin 73
A_32_P48244	0.6695107	4.73E-01	0.7187611	-5.8201775	0.1295665	ZNF100	zinc finger protein 100
A_23_P18739	0.6695107	4.73E-01	0.7187415	-5.8201908	0.157938	TMEM184C	transmembrane protein 184C
A_24_P917682	0.6695305	4.73E-01	-0.7186923	-5.8202244	-0.2221155		
A_23_P144378	0.6695905	4.73E-01	-0.7185969	-5.8202895	-0.1350757	ANKRD17	ankyrin repeat domain 17
A_24_P923102	0.6696532	4.73E-01	-0.7184984	-5.8203566	-0.3475115	PHOSPHO2-KLHL23	PHOSPHO2-KLHL23 readthrough
A_24_P298928	0.6696774	4.73E-01	-0.718444	-5.8203937	-0.1389288		
A_24_P937182	0.66971	4.73E-01	0.7183595	-5.8204513	0.258137		
A_23_P323823	0.66971	4.73E-01	-0.7183536	-5.8204553	-0.414783	HIST1H2BA	"histone cluster 1, H2ba"
A_32_P141546	0.6697807	4.73E-01	0.7182274	-5.8205414	0.1774167		
A_23_P62679	0.6697807	4.73E-01	0.7182194	-5.8205468	0.2302421		
A_23_P109547	0.6698163	4.73E-01	0.7181473	-5.8205959	0.150625	MIEF1	mitochondrial elongation factor 1
A_32_P138586	0.6698163	4.73E-01	-0.7181256	-5.8206108	-0.2271603		
A_24_P398370	0.6699817	4.74E-01	0.7178566	-5.8207941	0.1402461		
A_23_P36050	0.6699817	4.74E-01	-0.7178449	-5.820802	-0.2219524	OR8K3	olfactory receptor family 8 subfamily K member 3 (gene/pseudogene)
A_32_P138950	0.6699817	4.74E-01	0.7178244	-5.820816	0.1359756	LOC100505978	uncharacterized LOC100505978
A_23_P85800	0.6699817	4.74E-01	0.7178238	-5.8208164	0.3974124	CD52	CD52 molecule
A_23_P216712	0.6699817	4.74E-01	-0.7178032	-5.8208305	-0.3766711	TRPM6	transient receptor potential cation channel subfamily M member 6
A_23_P9018	0.6700466	4.74E-01	0.7177022	-5.8208993	0.106124	DEFB104B	defensin beta 104B
A_23_P201459	0.6700728	4.74E-01	0.7176375	-5.8209433	0.3447239	IFI6	interferon alpha inducible protein 6
A_24_P937029	0.6700728	4.74E-01	-0.7176101	-5.820962	-0.1822035		
A_23_P112820	0.6700728	4.74E-01	-0.7175925	-5.8209739	-0.1506008	S1PR3	sphingosine-1-phosphate receptor 3
A_32_P97798	0.6701762	4.74E-01	0.7174473	-5.8210728	0.1225877		
A_23_P20980	0.6702301	4.74E-01	-0.717359	-5.821133	-0.1987461	CYC1	cytochrome c1
A_23_P407695	0.6702882	4.74E-01	0.7172658	-5.8211964	0.2044969	FAM151A	family with sequence similarity 151 member A
A_24_P513764	0.6702956	4.74E-01	0.7172307	-5.8212203	0.1570974		
A_24_P371758	0.6704054	4.74E-01	0.7170566	-5.8213388	0.1840398	MRPL36	mitochondrial ribosomal protein L36
A_24_P615181	0.6704054	4.74E-01	-0.7170517	-5.8213422	-0.1212506		
A_24_P664468	0.6704938	4.74E-01	0.7169237	-5.8214293	0.2588826		
A_24_P373475	0.6706479	4.74E-01	-0.7167202	-5.8215677	-0.3271963	ASPA	aspartoacylase
A_23_P106694	0.670682	4.74E-01	-0.7166509	-5.8216149	-0.1189033	CHMP1A	charged multivesicular body protein 1A
A_23_P68138	0.670682	4.74E-01	0.7166281	-5.8216304	0.2331183		
A_23_P111978	0.670713	4.74E-01	-0.7165548	-5.8216802	-0.2006396	KCNK9	potassium two pore domain channel subfamily K member 9
A_24_P911310	0.670713	4.74E-01	0.7165395	-5.8216906	0.2516851		
A_32_P131940	0.6707229	4.74E-01	0.7165017	-5.8217163	0.1657128	POM121	POM121 transmembrane nucleoporin
A_24_P538119	0.6708196	4.75E-01	-0.7163641	-5.8218099	-0.207681		
A_23_P155907	0.6709296	4.75E-01	-0.7162114	-5.8219137	-0.1053182	METAP1	methionyl aminopeptidase 1
A_24_P288149	0.6709743	4.75E-01	0.7161187	-5.8219767	0.1709038		
A_24_P912523	0.6709743	4.75E-01	0.7161071	-5.8219846	0.1170128		
A_32_P156549	0.6709986	4.75E-01	0.7160527	-5.8220216	0.0895926		
A_24_P61029	0.6710299	4.75E-01	-0.7159874	-5.8220659	-0.2728245		
A_24_P552450	0.6710299	4.75E-01	-0.7159637	-5.822082	-0.1220012		
A_23_P393856	0.6710975	4.75E-01	0.7158597	-5.8221527	0.1797923		
A_24_P362595	0.6711856	4.75E-01	0.715732	-5.8222394	0.2144385	PAX3	paired box 3
A_23_P31073	0.6711937	4.75E-01	0.7156962	-5.8222638	0.3715266	MYB	"MYB proto-oncogene, transcription factor"
A_23_P15305	0.6712077	4.75E-01	0.7156322	-5.8223072	0.1458844	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1
A_32_P83221	0.6712077	4.75E-01	0.7156271	-5.8223107	0.1074538		
A_23_P397480	0.671311	4.75E-01	-0.7154576	-5.8224258	-0.1340871	ABCC13	ATP binding cassette subfamily C member 13 (pseudogene)
A_32_P92505	0.671311	4.75E-01	0.7154555	-5.8224272	0.1643659	LCLAT1	lysocardiolipin acyltransferase 1
A_23_P134100	0.6713353	4.75E-01	-0.7154011	-5.8224642	-0.1170846	ULBP3	UL16 binding protein 3
A_24_P872967	0.6714024	4.75E-01	-0.7152976	-5.8225344	-0.1436455		
A_24_P144332	0.6714542	4.75E-01	-0.7152117	-5.8225927	-0.29978		
A_23_P318938	0.6714998	4.75E-01	-0.7151238	-5.8226524	-0.1584416	TMEM52B	transmembrane protein 52B
A_23_P133375	0.6714998	4.75E-01	0.7151063	-5.8226643	0.1292818	SLC25A46	solute carrier family 25 member 46
A_32_P98752	0.6715548	4.75E-01	0.7149944	-5.8227402	0.2041275		
A_32_P189566	0.6715548	4.75E-01	-0.7149583	-5.8227647	-0.1840869		
A_23_P98605	0.6715548	4.75E-01	0.7149506	-5.8227699	0.1771548	UBXN1	UBX domain protein 1
A_23_P411723	0.6715548	4.75E-01	-0.7149101	-5.8227974	-0.335866	PLAG1	PLAG1 zinc finger
A_24_P24281	0.6715548	4.75E-01	0.7148776	-5.8228195	0.144275		
A_23_P153676	0.6715548	4.75E-01	0.7148616	-5.8228304	0.3032271	TLE2	transducin like enhancer of split 2
A_32_P30014	0.6715548	4.75E-01	0.7148577	-5.822833	0.1392777		
A_24_P544269	0.6717204	4.76E-01	-0.7146227	-5.8229924	-0.2166727		
A_32_P53290	0.6717204	4.76E-01	-0.7146146	-5.8229979	-0.1621837		
A_24_P18630	0.6718014	4.76E-01	0.7144952	-5.8230789	0.1563198	KDM2B	lysine demethylase 2B
A_23_P427768	0.671821	4.76E-01	0.7144462	-5.8231121	0.2025739	LCE2C	late cornified envelope 2C
A_23_P41987	0.6719256	4.76E-01	-0.7142446	-5.8232488	-0.2092503	GFRA3	GDNF family receptor alpha 3
A_32_P197870	0.6719256	4.76E-01	-0.7142225	-5.8232638	-0.1192785	MFSD4B	major facilitator superfamily domain containing 4B
A_32_P318582	0.6719256	4.76E-01	-0.7141999	-5.8232791	-0.262149	MAP3K13	mitogen-activated protein kinase kinase kinase 13
A_23_P216340	0.6719256	4.76E-01	0.7141938	-5.8232832	0.2898347	SLA	Src-like-adaptor
A_24_P937691	0.6719256	4.76E-01	-0.7141937	-5.8232833	-0.2120206	EXPH5	exophilin 5
A_23_P47527	0.6719331	4.76E-01	0.7141526	-5.8233111	0.1666107	TMEM258	transmembrane protein 258
A_23_P107483	0.6719331	4.76E-01	-0.7141228	-5.8233313	-0.1042216	OR3A3	olfactory receptor family 3 subfamily A member 3
A_24_P715644	0.6719331	4.76E-01	-0.714063	-5.8233719	-0.2033261	LOC101928160	uncharacterized LOC101928160
A_23_P422115	0.6719331	4.76E-01	-0.7140529	-5.8233787	-0.1983183	C9orf116	chromosome 9 open reading frame 116
A_23_P102634	0.6719331	4.76E-01	0.7140526	-5.823379	0.1306144	WFDC6	WAP four-disulfide core domain 6
A_24_P139620	0.671971	4.76E-01	0.7139826	-5.8234264	0.1837904	USP21	ubiquitin specific peptidase 21
A_32_P194383	0.6719738	4.76E-01	0.7139529	-5.8234465	0.3289256		
A_24_P306469	0.6720747	4.76E-01	0.7138106	-5.8235429	0.3008561		
A_23_P500300	0.6720753	4.76E-01	0.7137835	-5.8235613	0.2985563	TRIM15	tripartite motif containing 15
A_24_P12932	0.6720793	4.76E-01	0.7137425	-5.8235891	0.1874886	MRPS16	mitochondrial ribosomal protein S16
A_24_P247738	0.6720793	4.76E-01	-0.7137259	-5.8236003	-0.2998418	DNAH8	dynein axonemal heavy chain 8
A_23_P107587	0.6720943	4.76E-01	0.7136822	-5.8236299	0.1340646	NPC1	NPC intracellular cholesterol transporter 1
A_24_P149645	0.6722471	4.76E-01	0.7134803	-5.8237666	0.1848678	PUF60	poly(U) binding splicing factor 60
A_24_P921906	0.672358	4.76E-01	-0.7133063	-5.8238844	-0.1432805	DBIL5P2	diazepam binding inhibitor-like 5 pseudogene 2
A_23_P43276	0.672358	4.76E-01	0.7132971	-5.8238907	0.181757	ADGRA2	adhesion G protein-coupled receptor A2
A_24_P101800	0.672358	4.76E-01	-0.7132736	-5.8239066	-0.1698734	NOL4L	nucleolar protein 4 like
A_32_P489986	0.672473	4.77E-01	-0.7130884	-5.824032	-0.2421994	TMEM232	transmembrane protein 232
A_24_P178175	0.672473	4.77E-01	-0.7130553	-5.8240544	-0.1182846		
A_23_P92928	0.672473	4.77E-01	0.713027	-5.8240735	0.2491707	C6	complement component 6
A_24_P58488	0.672473	4.77E-01	-0.7130174	-5.82408	-0.2190188	C2orf73	chromosome 2 open reading frame 73
A_32_P12232	0.672473	4.77E-01	0.713009	-5.8240857	0.2269668	BNC2	basonuclin 2
A_32_P216175	0.6724805	4.77E-01	-0.7129638	-5.8241162	-0.1024975		
A_32_P173955	0.6724805	4.77E-01	0.7129475	-5.8241273	0.1199459		
A_24_P918888	0.672492	4.77E-01	-0.7128824	-5.8241714	-0.1175006	LINC00476	long intergenic non-protein coding RNA 476
A_24_P239407	0.672492	4.77E-01	-0.7128812	-5.8241721	-0.1744812		
A_24_P39484	0.6726076	4.77E-01	-0.7127019	-5.8242935	-0.1768264		
A_24_P182947	0.6726076	4.77E-01	-0.7126957	-5.8242977	-0.2531588	GCSAM	germinal center associated signaling and motility
A_24_P29001	0.6726475	4.77E-01	0.7126043	-5.8243595	0.1544549	LSM3	"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
A_23_P204879	0.6726475	4.77E-01	-0.7125743	-5.8243798	-0.2389847	CAB39L	calcium binding protein 39 like
A_23_P316460	0.6726475	4.77E-01	-0.712541	-5.8244023	-0.1746428	ZBED6CL	ZBED6 C-terminal like
A_32_P103220	0.6726475	4.77E-01	0.7125246	-5.8244134	0.2245839	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12
A_23_P419582	0.6726475	4.77E-01	0.7125174	-5.8244183	0.1179478	SSTR4	somatostatin receptor 4
A_23_P58002	0.6726925	4.77E-01	-0.7124379	-5.824472	-0.1716659	TCTA	T-cell leukemia translocation altered
A_23_P211436	0.6726925	4.77E-01	0.7124127	-5.824489	0.1341035	SF3A1	splicing factor 3a subunit 1
A_23_P88554	0.6727124	4.77E-01	-0.7123508	-5.8245309	-0.0950169		
A_24_P916614	0.6727124	4.77E-01	0.7123369	-5.8245403	0.1460405	PTBP3	polypyrimidine tract binding protein 3
A_24_P379379	0.6727594	4.77E-01	0.7122352	-5.8246091	0.2002467	CAPZA1	capping actin protein of muscle Z-line alpha subunit 1
A_23_P314222	0.6727594	4.77E-01	0.712226	-5.8246153	0.1603192	LEO1	"LEO1 homolog, Paf1/RNA polymerase II complex component"
A_24_P212611	0.6727594	4.77E-01	0.7122036	-5.8246304	0.2195681		
A_24_P924029	0.6727879	4.77E-01	-0.7121443	-5.8246705	-0.1474084		
A_24_P664995	0.6728097	4.77E-01	0.7120691	-5.8247214	0.2066335	CBX5	chromobox 5
A_23_P117198	0.6728097	4.77E-01	-0.7120664	-5.8247232	-0.1673177	MRPL57	mitochondrial ribosomal protein L57
A_32_P201979	0.6728772	4.77E-01	-0.7119356	-5.8248116	-0.1413882	HECTD2	HECT domain E3 ubiquitin protein ligase 2
A_23_P75192	0.6728772	4.77E-01	-0.7119266	-5.8248176	-0.2078476		
A_23_P405287	0.6728772	4.77E-01	0.7119094	-5.8248292	0.3991814	SEMA3D	semaphorin 3D
A_23_P75391	0.6728872	4.77E-01	0.7118715	-5.8248549	0.1356429	PHRF1	PHD and ring finger domains 1
A_23_P49448	0.6729036	4.77E-01	-0.7118234	-5.8248874	-0.6097469	FA2H	fatty acid 2-hydroxylase
A_24_P139604	0.6729036	4.77E-01	0.7117996	-5.8249034	0.354309	PYHIN1	pyrin and HIN domain family member 1
A_32_P226941	0.6730519	4.77E-01	0.7116029	-5.8250363	0.3058185		
A_23_P79587	0.673082	4.77E-01	-0.7115419	-5.8250775	-0.1484039	ALPP	"alkaline phosphatase, placental"
A_24_P6674	0.6731246	4.78E-01	-0.7114666	-5.8251284	-0.1533149	WDR31	WD repeat domain 31
A_23_P358244	0.6731412	4.78E-01	-0.711421	-5.8251591	-0.1114513	CEACAM3	carcinoembryonic antigen related cell adhesion molecule 3
A_23_P500676	0.6731977	4.78E-01	-0.7113085	-5.8252351	-0.2605291	IL5RA	interleukin 5 receptor subunit alpha
A_24_P598999	0.6731977	4.78E-01	0.7113032	-5.8252387	0.2689185		
A_23_P87791	0.6733198	4.78E-01	-0.7111366	-5.8253511	-0.2015823	ACACB	acetyl-CoA carboxylase beta
A_24_P303815	0.6733443	4.78E-01	0.711082	-5.825388	0.2370714	UHRF2	ubiquitin like with PHD and ring finger domains 2
A_23_P110661	0.67336	4.78E-01	0.7110374	-5.8254181	0.144545	SKIV2L2	Ski2 like RNA helicase 2
A_23_P396777	0.6733997	4.78E-01	0.7109654	-5.8254667	0.2244066	PCGF3	polycomb group ring finger 3
A_23_P92994	0.6734677	4.78E-01	0.7107802	-5.8255917	0.2292942	MFF	mitochondrial fission factor
A_24_P181422	0.6734677	4.78E-01	0.7107659	-5.8256013	0.1763352		
A_24_P102261	0.6734677	4.78E-01	-0.7107589	-5.825606	-0.1183797	LOC100132363	uncharacterized LOC100132363
(+)E1A_r60_n9	0.6734677	4.78E-01	-0.7107552	-5.8256085	-0.2145851		
A_24_P320699	0.6734677	4.78E-01	0.7107549	-5.8256087	0.3249214	IGFBP3	insulin like growth factor binding protein 3
A_32_P93149	0.6735358	4.78E-01	-0.7106504	-5.8256792	-0.2572561	DDX10	DEAD-box helicase 10
A_23_P87853	0.6736104	4.78E-01	0.7105266	-5.8257627	0.2573746	TMCC3	transmembrane and coiled-coil domain family 3
A_23_P17330	0.6736104	4.78E-01	0.7105118	-5.8257727	0.1435556	UCKL1	uridine-cytidine kinase 1 like 1
A_23_P165355	0.673656	4.78E-01	-0.710428	-5.8258292	-0.1483725	FARSB	phenylalanyl-tRNA synthetase beta subunit
A_23_P148473	0.673656	4.78E-01	-0.7104065	-5.8258437	-0.1443073	IL2RG	interleukin 2 receptor subunit gamma
A_32_P210223	0.6737081	4.78E-01	-0.7103203	-5.8259018	-0.1906857		
A_23_P351069	0.6737199	4.78E-01	-0.7102801	-5.8259289	-0.2005229	SOCS3	suppressor of cytokine signaling 3
A_24_P392110	0.6739244	4.78E-01	-0.7099724	-5.8261363	-0.2583609	PSG8	pregnancy specific beta-1-glycoprotein 8
A_24_P84198	0.6739244	4.78E-01	0.70993	-5.8261649	0.19372		
A_23_P64306	0.6739244	4.79E-01	-0.7098811	-5.8261978	-0.2227826	TRIM48	tripartite motif containing 48
A_23_P35494	0.6739244	4.79E-01	0.7098257	-5.8262351	0.1282139	LRRC18	leucine rich repeat containing 18
A_23_P259611	0.6739244	4.79E-01	0.7098038	-5.8262499	0.1389243	NME8	NME/NM23 family member 8
A_24_P32295	0.6739244	4.79E-01	-0.709803	-5.8262504	-0.177239	IZUMO4	IZUMO family member 4
A_23_P152353	0.6739244	4.79E-01	-0.7097938	-5.8262566	-0.1745097	EARS2	"glutamyl-tRNA synthetase 2, mitochondrial"
A_32_P92500	0.6739244	4.79E-01	0.7097922	-5.8262577	0.1699951		
A_23_P71111	0.6739244	4.79E-01	0.7097783	-5.8262671	0.1838223	RBM48	RNA binding motif protein 48
A_24_P68203	0.6739244	4.79E-01	-0.7097704	-5.8262724	-0.2160649	FAHD2CP///FAHD2B	"fumarylacetoacetate hydrolase domain containing 2C, pseudogene///fumarylacetoacetate hydrolase domain containing 2B"
A_23_P304530	0.6739244	4.79E-01	-0.7097536	-5.8262837	-0.2513851	LCE5A	late cornified envelope 5A
A_23_P27353	0.6739244	4.79E-01	-0.7097227	-5.8263045	-0.1111215	SLC14A2	solute carrier family 14 member 2
A_23_P324754	0.6739244	4.79E-01	-0.7096783	-5.8263345	-0.2881106	CEMIP	cell migration inducing hyaluronan binding protein
A_24_P756682	0.6739244	4.79E-01	-0.7096747	-5.8263369	-0.2776849		
A_23_P131778	0.6740361	4.79E-01	-0.7095136	-5.8264453	-0.1631149	MANBAL	mannosidase beta like
A_24_P23245	0.6740361	4.79E-01	-0.7094674	-5.8264765	-0.2233566	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
A_23_P206290	0.6740361	4.79E-01	0.7094637	-5.826479	0.1740829	ADGRG5	adhesion G protein-coupled receptor G5
A_24_P473972	0.6740361	4.79E-01	-0.7094405	-5.8264946	-0.1687192		
A_23_P120428	0.6740468	4.79E-01	-0.7093768	-5.8265375	-0.1319747	TP53TG5	TP53 target 5
A_32_P179475	0.6740468	4.79E-01	-0.7093754	-5.8265385	-0.18942		
A_24_P396197	0.6740716	4.79E-01	0.7093086	-5.8265834	0.1707188	PRKCSH	protein kinase C substrate 80K-H
A_23_P104563	0.6740716	4.79E-01	0.7092738	-5.8266068	0.2082031	CPT1A	carnitine palmitoyltransferase 1A
A_23_P381172	0.6740716	4.79E-01	-0.7092674	-5.8266112	-0.1697435	MRAP	melanocortin 2 receptor accessory protein
A_24_P668333	0.6740716	4.79E-01	-0.7091859	-5.826666	-0.112062		
A_23_P327069	0.6740716	4.79E-01	-0.7091506	-5.8266897	-0.1795454	KIAA0232	KIAA0232
A_32_P29130	0.6740716	4.79E-01	-0.7091404	-5.8266966	-0.1574327		
A_32_P156062	0.6740716	4.79E-01	0.7091215	-5.8267093	0.201289		
A_23_P252962	0.6740716	4.79E-01	0.7091145	-5.8267141	0.1254831	ITSN1	intersectin 1
A_32_P438767	0.6740716	4.79E-01	0.7091084	-5.8267182	0.339276	NEUROG2	neurogenin 2
A_23_P75790	0.6742067	4.79E-01	-0.708927	-5.8268403	-0.4115924	MYRF	myelin regulatory factor
A_23_P57521	0.6742526	4.79E-01	0.7088479	-5.8268935	0.2384899	EIF3L	eukaryotic translation initiation factor 3 subunit L
A_24_P652502	0.6742646	4.79E-01	0.7088075	-5.8269206	0.1945948		
A_32_P129200	0.6742802	4.79E-01	-0.7087632	-5.8269504	-0.39242	CADM2	cell adhesion molecule 2
A_23_P94546	0.6743377	4.79E-01	0.7086707	-5.8270126	0.227592	GKAP1	G kinase anchoring protein 1
A_32_P142625	0.674338	4.79E-01	-0.7086439	-5.8270307	-0.1147058		
A_23_P36621	0.6743599	4.79E-01	0.7085767	-5.8270759	0.1631898	GYS2	glycogen synthase 2
A_24_P115507	0.6743599	4.79E-01	0.7085627	-5.8270853	0.2261237	SARDH	sarcosine dehydrogenase
A_24_P915294	0.6743599	4.79E-01	-0.7085393	-5.827101	-0.2294212		
A_23_P66530	0.6743803	4.79E-01	-0.708449	-5.8271618	-0.2747286	MYH4	myosin heavy chain 4
A_23_P256059	0.6743803	4.79E-01	0.7084468	-5.8271632	0.1713595	RPL23AP87	ribosomal protein L23a pseudogene 87
A_24_P354900	0.6743803	4.79E-01	-0.7084357	-5.8271707	-0.182987	DCBLD1	"discoidin, CUB and LCCL domain containing 1"
A_32_P162862	0.6743803	4.79E-01	0.70841	-5.827188	0.261506		
A_23_P217698	0.6744046	4.79E-01	-0.7083556	-5.8272245	-0.1563681	SHOX	short stature homeobox
A_32_P133072	0.6744813	4.80E-01	0.7082411	-5.8273015	0.4833981	SPON1	spondin 1
A_24_P938313	0.6744916	4.80E-01	-0.7081825	-5.8273409	-0.2322646	FHIT	fragile histidine triad
A_24_P930015	0.6744916	4.80E-01	0.7081763	-5.8273451	0.1905905	MACROD2	MACRO domain containing 2
A_24_P46953	0.6745073	4.80E-01	0.7081318	-5.827375	0.2664098	SGK3	serum/glucocorticoid regulated kinase family member 3
A_23_P218579	0.6745498	4.80E-01	0.7080417	-5.8274356	0.1513436	GLB1L	galactosidase beta 1 like
A_24_P205284	0.6745498	4.80E-01	-0.7080301	-5.8274433	-0.316926	SYT14P1	synaptotagmin 14 pseudogene 1
A_32_P8234	0.6745918	4.80E-01	-0.7079555	-5.8274935	-0.2503178		
A_24_P215628	0.6745937	4.80E-01	-0.707922	-5.827516	-0.1981856	DCUN1D2	defective in cullin neddylation 1 domain containing 2
A_24_P894132	0.6745937	4.80E-01	0.7079002	-5.8275306	0.1443967		
A_23_P304311	0.6746039	4.80E-01	-0.7078501	-5.8275643	-0.1639722	OLFM1	olfactomedin 1
A_24_P406591	0.6746039	4.80E-01	0.7078356	-5.8275741	0.1670339	URM1	ubiquitin related modifier 1
A_32_P43711	0.674644	4.80E-01	0.7077169	-5.8276538	0.1208337	SOCS7	suppressor of cytokine signaling 7
A_23_P102083	0.674644	4.80E-01	0.7077135	-5.827656	0.2213651	BOLL	"boule homolog, RNA binding protein"
A_23_P93360	0.674644	4.80E-01	-0.707695	-5.8276685	-0.1212375	AGER	advanced glycosylation end-product specific receptor
A_32_P205624	0.674644	4.80E-01	0.7076821	-5.8276772	0.2507999	SHC2	SHC adaptor protein 2
A_24_P290502	0.674644	4.80E-01	-0.7076321	-5.8277108	-0.253412	GCC2	GRIP and coiled-coil domain containing 2
A_24_P510502	0.674644	4.80E-01	-0.7076307	-5.8277117	-0.1683465		
A_23_P56949	0.674678	4.80E-01	-0.7075525	-5.8277642	-0.1817945	SERTAD2	SERTA domain containing 2
A_23_P167997	0.674678	4.80E-01	0.7075387	-5.8277735	0.2475945	HIST1H2BG	"histone cluster 1, H2bg"
A_24_P902653	0.6747314	4.80E-01	-0.707451	-5.8278324	-0.1508871		
A_24_P143301	0.6748063	4.80E-01	-0.7073386	-5.8279078	-0.1163559	KAAG1	kidney associated antigen 1
A_23_P141717	0.6748336	4.80E-01	-0.7072807	-5.8279467	-0.187724	TPGS2	tubulin polyglutamylase complex subunit 2
A_23_P427103	0.6749091	4.80E-01	0.7071548	-5.8280312	0.1315745		
A_23_P308097	0.6749091	4.80E-01	-0.707115	-5.828058	-0.1534719	PPP2CB	protein phosphatase 2 catalytic subunit beta
A_24_P33341	0.6749091	4.80E-01	0.7070973	-5.8280698	0.5186438		
A_23_P133842	0.6749091	4.80E-01	-0.7070883	-5.8280759	-0.2760721	HIST1H1T	"histone cluster 1, H1t"
A_23_P97021	0.6749437	4.80E-01	0.707022	-5.8281203	0.2562481	AGO3	"argonaute 3, RISC catalytic component"
A_24_P401582	0.6749554	4.80E-01	0.7069821	-5.8281471	0.2538746		
A_24_P73862	0.6750326	4.80E-01	0.7068669	-5.8282244	0.2020271	C1QTNF1	C1q and tumor necrosis factor related protein 1
A_23_P421011	0.6750326	4.80E-01	-0.7068406	-5.8282421	-0.3021869	KAZALD1	Kazal type serine peptidase inhibitor domain 1
A_23_P433990	0.675242	4.81E-01	-0.7065739	-5.8284209	-0.1597928	SPG7	"SPG7, paraplegin matrix AAA peptidase subunit"
A_32_P852607	0.6753138	4.81E-01	-0.7064651	-5.8284939	-0.147135	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
A_24_P930140	0.6754143	4.81E-01	-0.7063233	-5.828589	-0.1145404		
A_24_P308128	0.6754194	4.81E-01	-0.7062909	-5.8286107	-0.1746609	POLR2A	RNA polymerase II subunit A
A_23_P348684	0.6754333	4.81E-01	0.7062485	-5.8286391	0.1115353	PRICKLE3	prickle planar cell polarity protein 3
A_32_P218143	0.6755194	4.81E-01	-0.7061233	-5.8287231	-0.4926046		
A_23_P257307	0.6755499	4.81E-01	-0.7060539	-5.8287696	-0.1892296	SERPINA7	serpin family A member 7
A_23_P374149	0.6755499	4.81E-01	-0.7060222	-5.8287908	-0.2561025	CMTR1	cap methyltransferase 1
A_23_P145485	0.6755499	4.81E-01	-0.7060089	-5.8287997	-0.1608471	ULBP2	UL16 binding protein 2
A_32_P737256	0.6756327	4.81E-01	0.705847	-5.8289082	0.2251035	LINC00310	long intergenic non-protein coding RNA 310
A_32_P87972	0.6756327	4.81E-01	-0.7058434	-5.8289106	-0.1936733		
A_24_P393565	0.6756327	4.81E-01	0.7058097	-5.8289332	0.1267975	ZNF396	zinc finger protein 396
A_24_P9671	0.6756327	4.81E-01	0.705808	-5.8289344	0.1624198	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
A_24_P350040	0.6757543	4.81E-01	-0.7056171	-5.8290622	-0.2520635		
A_23_P357936	0.6757543	4.81E-01	0.7056156	-5.8290632	0.2932113	ASTN2	astrotactin 2
A_24_P252846	0.6757632	4.81E-01	-0.7055789	-5.8290878	-0.1786225	C11orf74	chromosome 11 open reading frame 74
A_23_P134125	0.6757675	4.81E-01	-0.7055474	-5.8291089	-0.2728206	MAP3K5	mitogen-activated protein kinase kinase kinase 5
A_24_P310616	0.6757715	4.81E-01	-0.7055164	-5.8291297	-0.1649493	SLC35A2	solute carrier family 35 member A2
